0,1.2723099999711849
1,1.3376912000239827
2,1.2538851000135764
3,1.25114200002281
4,1.2711481000296772
5,1.4444655000115745
6,1.284851600008551
7,1.27306109998608
8,1.2593322999891825
9,1.4270985999610275
10,1.3549703999888152
11,1.2141571000101976
12,1.2687864000326954
13,1.3314114999957383
14,1.2739830000209622
15,1.277885999996215
16,1.247675499995239
17,1.4004885000176728
18,1.2436561999493279
19,1.4076206000172533
